DX_CODE_2,CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,START_DATE,END_DATE,PREV_DOC_FLAG
C25.1,C251,Malignant neoplasm of body of pancreas,Malignant neoplasm of body of pancreas,35206159,Malignant neoplasm of body of pancreas,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C25.2,C252,Malignant neoplasm of tail of pancreas,Malignant neoplasm of tail of pancreas,35206160,Malignant neoplasm of tail of pancreas,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C25.3,C253,Malignant neoplasm of pancreatic duct,Malignant neoplasm of pancreatic duct,35206161,Malignant neoplasm of pancreatic duct,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C25.4,C254,Malignant neoplasm of endocrine pancreas,Malignant neoplasm of endocrine pancreas,35206162,Malignant neoplasm of endocrine pancreas,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C25.7,C257,Malignant neoplasm of other parts of pancreas,Malignant neoplasm of other parts of pancreas,35206163,Malignant neoplasm of other parts of pancreas,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C25.8,C258,Malignant neoplasm of overlapping sites of pancreas,Malignant neoplasm of overlapping sites of pancreas,35206164,Malignant neoplasm of overlapping sites of pancreas,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C25.9,C259,"Malignant neoplasm of pancreas, unspecified","Malignant neoplasm of pancreas, unspecified",35206165,"Malignant neoplasm of pancreas, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C26,NA,NA,NA,1567482,Malignant neoplasm of other and ill-defined digestive organs,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C26.0,C260,"Malignant neoplasm of intestinal tract, part unspecified","Malignant neoplasm of intestinal tract, part unspecified",35206166,"Malignant neoplasm of intestinal tract, part unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C26.1,C261,Malignant neoplasm of spleen,Malignant neoplasm of spleen,35206167,Malignant neoplasm of spleen,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C26.9,C269,Malignant neoplasm of ill-defined sites within the dgstv sys,Malignant neoplasm of ill-defined sites within the digestive system,35206168,Malignant neoplasm of ill-defined sites within the digestive system,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C30,NA,NA,NA,1567483,Malignant neoplasm of nasal cavity and middle ear,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C30.0,C300,Malignant neoplasm of nasal cavity,Malignant neoplasm of nasal cavity,35206169,Malignant neoplasm of nasal cavity,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C30.1,C301,Malignant neoplasm of middle ear,Malignant neoplasm of middle ear,35206170,Malignant neoplasm of middle ear,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C31,NA,NA,NA,1567484,Malignant neoplasm of accessory sinuses,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C31.0,C310,Malignant neoplasm of maxillary sinus,Malignant neoplasm of maxillary sinus,35206171,Malignant neoplasm of maxillary sinus,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C31.1,C311,Malignant neoplasm of ethmoidal sinus,Malignant neoplasm of ethmoidal sinus,35206172,Malignant neoplasm of ethmoidal sinus,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C31.2,C312,Malignant neoplasm of frontal sinus,Malignant neoplasm of frontal sinus,35206173,Malignant neoplasm of frontal sinus,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C31.3,C313,Malignant neoplasm of sphenoid sinus,Malignant neoplasm of sphenoid sinus,35206174,Malignant neoplasm of sphenoid sinus,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C31.8,C318,Malignant neoplasm of overlapping sites of accessory sinuses,Malignant neoplasm of overlapping sites of accessory sinuses,35206175,Malignant neoplasm of overlapping sites of accessory sinuses,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C31.9,C319,"Malignant neoplasm of accessory sinus, unspecified","Malignant neoplasm of accessory sinus, unspecified",35206176,"Malignant neoplasm of accessory sinus, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C32,NA,NA,NA,1567485,Malignant neoplasm of larynx,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C32.0,C320,Malignant neoplasm of glottis,Malignant neoplasm of glottis,35206177,Malignant neoplasm of glottis,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C32.1,C321,Malignant neoplasm of supraglottis,Malignant neoplasm of supraglottis,35206178,Malignant neoplasm of supraglottis,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C32.2,C322,Malignant neoplasm of subglottis,Malignant neoplasm of subglottis,35206179,Malignant neoplasm of subglottis,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C32.3,C323,Malignant neoplasm of laryngeal cartilage,Malignant neoplasm of laryngeal cartilage,35206180,Malignant neoplasm of laryngeal cartilage,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C32.8,C328,Malignant neoplasm of overlapping sites of larynx,Malignant neoplasm of overlapping sites of larynx,35206181,Malignant neoplasm of overlapping sites of larynx,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C32.9,C329,"Malignant neoplasm of larynx, unspecified","Malignant neoplasm of larynx, unspecified",35206182,"Malignant neoplasm of larynx, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C33,NA,NA,NA,35206183,Malignant neoplasm of trachea,Condition,ICD10CM,3-char billing code,1/1/2007,12/31/2099,TRUE
C34,NA,NA,NA,1567486,Malignant neoplasm of bronchus and lung,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C34.0,NA,NA,NA,1567487,Malignant neoplasm of main bronchus,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C34.00,C3400,Malignant neoplasm of unspecified main bronchus,Malignant neoplasm of unspecified main bronchus,45581204,Malignant neoplasm of unspecified main bronchus,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.01,C3401,Malignant neoplasm of right main bronchus,Malignant neoplasm of right main bronchus,45590884,Malignant neoplasm of right main bronchus,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.02,C3402,Malignant neoplasm of left main bronchus,Malignant neoplasm of left main bronchus,45532899,Malignant neoplasm of left main bronchus,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.1,NA,NA,NA,1567488,"Malignant neoplasm of upper lobe, bronchus or lung",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C34.10,C3410,"Malignant neoplasm of upper lobe, unsp bronchus or lung","Malignant neoplasm of upper lobe, unspecified bronchus or lung",45571493,"Malignant neoplasm of upper lobe, unspecified bronchus or lung",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.11,C3411,"Malignant neoplasm of upper lobe, right bronchus or lung","Malignant neoplasm of upper lobe, right bronchus or lung",45561794,"Malignant neoplasm of upper lobe, right bronchus or lung",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.12,C3412,"Malignant neoplasm of upper lobe, left bronchus or lung","Malignant neoplasm of upper lobe, left bronchus or lung",45571494,"Malignant neoplasm of upper lobe, left bronchus or lung",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.2,C342,"Malignant neoplasm of middle lobe, bronchus or lung","Malignant neoplasm of middle lobe, bronchus or lung",35206184,"Malignant neoplasm of middle lobe, bronchus or lung",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C34.3,NA,NA,NA,1567489,"Malignant neoplasm of lower lobe, bronchus or lung",Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C34.30,C3430,"Malignant neoplasm of lower lobe, unsp bronchus or lung","Malignant neoplasm of lower lobe, unspecified bronchus or lung",45566582,"Malignant neoplasm of lower lobe, unspecified bronchus or lung",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.31,C3431,"Malignant neoplasm of lower lobe, right bronchus or lung","Malignant neoplasm of lower lobe, right bronchus or lung",45581205,"Malignant neoplasm of lower lobe, right bronchus or lung",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.32,C3432,"Malignant neoplasm of lower lobe, left bronchus or lung","Malignant neoplasm of lower lobe, left bronchus or lung",45556973,"Malignant neoplasm of lower lobe, left bronchus or lung",Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.8,NA,NA,NA,1567490,Malignant neoplasm of overlapping sites of bronchus and lung,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C34.80,C3480,Malignant neoplasm of ovrlp sites of unsp bronchus and lung,Malignant neoplasm of overlapping sites of unspecified bronchus and lung,45542591,Malignant neoplasm of overlapping sites of unspecified bronchus and lung,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.81,C3481,Malignant neoplasm of ovrlp sites of right bronchus and lung,Malignant neoplasm of overlapping sites of right bronchus and lung,45547486,Malignant neoplasm of overlapping sites of right bronchus and lung,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.82,C3482,Malignant neoplasm of ovrlp sites of left bronchus and lung,Malignant neoplasm of overlapping sites of left bronchus and lung,45576310,Malignant neoplasm of overlapping sites of left bronchus and lung,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.9,NA,NA,NA,1567491,Malignant neoplasm of unspecified part of bronchus or lung,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C34.90,C3490,Malignant neoplasm of unsp part of unsp bronchus or lung,Malignant neoplasm of unspecified part of unspecified bronchus or lung,45590885,Malignant neoplasm of unspecified part of unspecified bronchus or lung,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.91,C3491,Malignant neoplasm of unsp part of right bronchus or lung,Malignant neoplasm of unspecified part of right bronchus or lung,45600488,Malignant neoplasm of unspecified part of right bronchus or lung,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C34.92,C3492,Malignant neoplasm of unsp part of left bronchus or lung,Malignant neoplasm of unspecified part of left bronchus or lung,45581206,Malignant neoplasm of unspecified part of left bronchus or lung,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C37,NA,NA,NA,35206185,Malignant neoplasm of thymus,Condition,ICD10CM,3-char billing code,1/1/2007,12/31/2099,TRUE
C38,NA,NA,NA,1567492,"Malignant neoplasm of heart, mediastinum and pleura",Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C38.0,C380,Malignant neoplasm of heart,Malignant neoplasm of heart,35206186,Malignant neoplasm of heart,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C38.1,C381,Malignant neoplasm of anterior mediastinum,Malignant neoplasm of anterior mediastinum,35206187,Malignant neoplasm of anterior mediastinum,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C38.2,C382,Malignant neoplasm of posterior mediastinum,Malignant neoplasm of posterior mediastinum,35206188,Malignant neoplasm of posterior mediastinum,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C38.3,C383,"Malignant neoplasm of mediastinum, part unspecified","Malignant neoplasm of mediastinum, part unspecified",35206189,"Malignant neoplasm of mediastinum, part unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C38.4,C384,Malignant neoplasm of pleura,Malignant neoplasm of pleura,35206190,Malignant neoplasm of pleura,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C38.8,C388,"Malig neoplm of ovrlp sites of heart, mediastinum and pleura","Malignant neoplasm of overlapping sites of heart, mediastinum and pleura",35206191,"Malignant neoplasm of overlapping sites of heart, mediastinum and pleura",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C39,NA,NA,NA,1567493,Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C39.0,C390,"Malignant neoplasm of upper respiratory tract, part unsp","Malignant neoplasm of upper respiratory tract, part unspecified",35206192,"Malignant neoplasm of upper respiratory tract, part unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C39.9,C399,"Malignant neoplasm of lower respiratory tract, part unsp","Malignant neoplasm of lower respiratory tract, part unspecified",35206193,"Malignant neoplasm of lower respiratory tract, part unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,TRUE
C40,NA,NA,NA,1567494,Malignant neoplasm of bone and articular cartilage of limbs,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,TRUE
C40.0,NA,NA,NA,1567495,Malignant neoplasm of scapula and long bones of upper limb,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C40.00,C4000,Malig neoplasm of scapula and long bones of unsp upper limb,Malignant neoplasm of scapula and long bones of unspecified upper limb,45605267,Malignant neoplasm of scapula and long bones of unspecified upper limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.01,C4001,Malig neoplasm of scapula and long bones of right upper limb,Malignant neoplasm of scapula and long bones of right upper limb,45542593,Malignant neoplasm of scapula and long bones of right upper limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.02,C4002,Malig neoplasm of scapula and long bones of left upper limb,Malignant neoplasm of scapula and long bones of left upper limb,45605268,Malignant neoplasm of scapula and long bones of left upper limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.1,NA,NA,NA,1567496,Malignant neoplasm of short bones of upper limb,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C40.10,C4010,Malignant neoplasm of short bones of unspecified upper limb,Malignant neoplasm of short bones of unspecified upper limb,45547487,Malignant neoplasm of short bones of unspecified upper limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.11,C4011,Malignant neoplasm of short bones of right upper limb,Malignant neoplasm of short bones of right upper limb,45576311,Malignant neoplasm of short bones of right upper limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.12,C4012,Malignant neoplasm of short bones of left upper limb,Malignant neoplasm of short bones of left upper limb,45542594,Malignant neoplasm of short bones of left upper limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.2,NA,NA,NA,1567497,Malignant neoplasm of long bones of lower limb,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C40.20,C4020,Malignant neoplasm of long bones of unspecified lower limb,Malignant neoplasm of long bones of unspecified lower limb,45542595,Malignant neoplasm of long bones of unspecified lower limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.21,C4021,Malignant neoplasm of long bones of right lower limb,Malignant neoplasm of long bones of right lower limb,45581208,Malignant neoplasm of long bones of right lower limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.22,C4022,Malignant neoplasm of long bones of left lower limb,Malignant neoplasm of long bones of left lower limb,45581209,Malignant neoplasm of long bones of left lower limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.3,NA,NA,NA,1567498,Malignant neoplasm of short bones of lower limb,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C40.30,C4030,Malignant neoplasm of short bones of unspecified lower limb,Malignant neoplasm of short bones of unspecified lower limb,45561795,Malignant neoplasm of short bones of unspecified lower limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.31,C4031,Malignant neoplasm of short bones of right lower limb,Malignant neoplasm of short bones of right lower limb,45547488,Malignant neoplasm of short bones of right lower limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.32,C4032,Malignant neoplasm of short bones of left lower limb,Malignant neoplasm of short bones of left lower limb,45571497,Malignant neoplasm of short bones of left lower limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.8,NA,NA,NA,1567499,Malignant neoplasm of overlapping sites of bone and articular cartilage of limb,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,TRUE
C40.80,C4080,Malig neoplm of ovrlp sites of bone/artic cartl of unsp limb,Malignant neoplasm of overlapping sites of bone and articular cartilage of unspecified limb,45537802,Malignant neoplasm of overlapping sites of bone and articular cartilage of unspecified limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.81,C4081,Malig neoplm of ovrlp sites of bone/artic cartl of r limb,Malignant neoplasm of overlapping sites of bone and articular cartilage of right limb,45581210,Malignant neoplasm of overlapping sites of bone and articular cartilage of right limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
C40.82,C4082,Malig neoplm of ovrlp sites of bone/artic cartl of left limb,Malignant neoplasm of overlapping sites of bone and articular cartilage of left limb,45561796,Malignant neoplasm of overlapping sites of bone and articular cartilage of left limb,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,TRUE
