"DX_CODE_2","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"O10.011","O10011","Pre-existing essential htn comp pregnancy, first trimester","Pre-existing essential hypertension complicating pregnancy, first trimester",45582442,"Pre-existing essential hypertension complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.012","O10012","Pre-existing essential htn comp pregnancy, second trimester","Pre-existing essential hypertension complicating pregnancy, second trimester",45601778,"Pre-existing essential hypertension complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.013","O10013","Pre-existing essential htn comp pregnancy, third trimester","Pre-existing essential hypertension complicating pregnancy, third trimester",45543913,"Pre-existing essential hypertension complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.019","O10019","Pre-existing essential htn comp pregnancy, unsp trimester","Pre-existing essential hypertension complicating pregnancy, unspecified trimester",45596915,"Pre-existing essential hypertension complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.02","O1002","Pre-existing essential hypertension complicating childbirth","Pre-existing essential hypertension complicating childbirth",45567885,"Pre-existing essential hypertension complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.03","O1003","Pre-existing essential hypertension comp the puerperium","Pre-existing essential hypertension complicating the puerperium",45592183,"Pre-existing essential hypertension complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.1",NA,NA,NA,1571637,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.11",NA,NA,NA,1571638,"Pre-existing hypertensive heart disease complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.111","O10111","Pre-exist hyp heart disease comp pregnancy, first trimester","Pre-existing hypertensive heart disease complicating pregnancy, first trimester",45563047,"Pre-existing hypertensive heart disease complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.112","O10112","Pre-exist hyp heart disease comp pregnancy, second trimester","Pre-existing hypertensive heart disease complicating pregnancy, second trimester",45553475,"Pre-existing hypertensive heart disease complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.113","O10113","Pre-exist hyp heart disease comp pregnancy, third trimester","Pre-existing hypertensive heart disease complicating pregnancy, third trimester",45539085,"Pre-existing hypertensive heart disease complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.119","O10119","Pre-exist hyp heart disease comp pregnancy, unsp trimester","Pre-existing hypertensive heart disease complicating pregnancy, unspecified trimester",45592184,"Pre-existing hypertensive heart disease complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.12","O1012","Pre-existing hypertensive heart disease comp childbirth","Pre-existing hypertensive heart disease complicating childbirth",45534170,"Pre-existing hypertensive heart disease complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.13","O1013","Pre-existing hypertensive heart disease comp the puerperium","Pre-existing hypertensive heart disease complicating the puerperium",45558200,"Pre-existing hypertensive heart disease complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.2",NA,NA,NA,1571639,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.21",NA,NA,NA,1571640,"Pre-existing hypertensive chronic kidney disease complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.211","O10211","Pre-exist hyp chronic kidney disease comp preg, first tri","Pre-existing hypertensive chronic kidney disease complicating pregnancy, first trimester",45567886,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.212","O10212","Pre-exist hyp chronic kidney disease comp preg, second tri","Pre-existing hypertensive chronic kidney disease complicating pregnancy, second trimester",45548697,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.213","O10213","Pre-exist hyp chronic kidney disease comp preg, third tri","Pre-existing hypertensive chronic kidney disease complicating pregnancy, third trimester",45587280,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.219","O10219","Pre-exist hyp chronic kidney disease comp preg, unsp tri","Pre-existing hypertensive chronic kidney disease complicating pregnancy, unspecified trimester",45534171,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.22","O1022","Pre-existing hyp chronic kidney disease comp childbirth","Pre-existing hypertensive chronic kidney disease complicating childbirth",45534172,"Pre-existing hypertensive chronic kidney disease complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.23","O1023","Pre-existing hyp chronic kidney disease comp the puerperium","Pre-existing hypertensive chronic kidney disease complicating the puerperium",45539086,"Pre-existing hypertensive chronic kidney disease complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.3",NA,NA,NA,1571641,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.31",NA,NA,NA,1571642,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.311","O10311","Pre-exist hyp heart and chr kidney dis comp preg, first tri","Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, first trimester",45587281,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.312","O10312","Pre-exist hyp heart and chr kidney dis comp preg, second tri","Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, second trimester",45577557,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.313","O10313","Pre-exist hyp heart and chr kidney dis comp preg, third tri","Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, third trimester",45558201,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.319","O10319","Pre-exist hyp heart and chr kidney dis comp preg, unsp tri","Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, unspecified trimester",45539087,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.32","O1032","Pre-exist hyp heart and chronic kidney disease comp chldbrth","Pre-existing hypertensive heart and chronic kidney disease complicating childbirth",45558202,"Pre-existing hypertensive heart and chronic kidney disease complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.33","O1033","Pre-exist hyp heart and chr kidney disease comp the puerp","Pre-existing hypertensive heart and chronic kidney disease complicating the puerperium",45582444,"Pre-existing hypertensive heart and chronic kidney disease complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.4",NA,NA,NA,1571643,"Pre-existing secondary hypertension complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.41",NA,NA,NA,1571644,"Pre-existing secondary hypertension complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.411","O10411","Pre-existing secondary htn comp pregnancy, first trimester","Pre-existing secondary hypertension complicating pregnancy, first trimester",45558203,"Pre-existing secondary hypertension complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.412","O10412","Pre-existing secondary htn comp pregnancy, second trimester","Pre-existing secondary hypertension complicating pregnancy, second trimester",45582445,"Pre-existing secondary hypertension complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.413","O10413","Pre-existing secondary htn comp pregnancy, third trimester","Pre-existing secondary hypertension complicating pregnancy, third trimester",45592185,"Pre-existing secondary hypertension complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.419","O10419","Pre-existing secondary htn comp pregnancy, unsp trimester","Pre-existing secondary hypertension complicating pregnancy, unspecified trimester",45548699,"Pre-existing secondary hypertension complicating pregnancy, unspecified trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.42","O1042","Pre-existing secondary hypertension complicating childbirth","Pre-existing secondary hypertension complicating childbirth",45534173,"Pre-existing secondary hypertension complicating childbirth","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.43","O1043","Pre-existing secondary hypertension comp the puerperium","Pre-existing secondary hypertension complicating the puerperium",45563048,"Pre-existing secondary hypertension complicating the puerperium","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",FALSE
"O10.9",NA,NA,NA,1571645,"Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.91",NA,NA,NA,1571646,"Unspecified pre-existing hypertension complicating pregnancy","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O10.911","O10911","Unsp pre-existing htn comp pregnancy, first trimester","Unspecified pre-existing hypertension complicating pregnancy, first trimester",45582446,"Unspecified pre-existing hypertension complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
"O10.912","O10912","Unsp pre-existing htn comp pregnancy, second trimester","Unspecified pre-existing hypertension complicating pregnancy, second trimester",45606537,"Unspecified pre-existing hypertension complicating pregnancy, second trimester","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",FALSE
