"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE"
"159.8","1598","Malignant neoplasm of other sites of digestive system and intra-abdominal organs","Mal neo gi/intra-abd NEC",44825198,"Malignant neoplasm of other sites of digestive system and intra-abdominal organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"159.9","1599","Malignant neoplasm of ill-defined sites within the digestive organs and peritoneum","Mal neo GI tract ill-def",44828732,"Malignant neoplasm of ill-defined sites within the digestive organs and peritoneum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"160",NA,NA,NA,44829799,"Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"160.0","1600","Malignant neoplasm of nasal cavities","Mal neo nasal cavities",44833292,"Malignant neoplasm of nasal cavities","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"160.1","1601","Malignant neoplasm of auditory tube, middle ear, and mastoid air cells","Malig neo middle ear",44820604,"Malignant neoplasm of auditory tube, middle ear, and mastoid air cells","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"160.2","1602","Malignant neoplasm of maxillary sinus","Mal neo maxillary sinus",44826398,"Malignant neoplasm of maxillary sinus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"160.3","1603","Malignant neoplasm of ethmoidal sinus","Mal neo ethmoidal sinus",44829800,"Malignant neoplasm of ethmoidal sinus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"160.4","1604","Malignant neoplasm of frontal sinus","Malig neo frontal sinus",44832122,"Malignant neoplasm of frontal sinus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"160.5","1605","Malignant neoplasm of sphenoidal sinus","Mal neo sphenoid sinus",44822872,"Malignant neoplasm of sphenoidal sinus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"160.8","1608","Malignant neoplasm of other accessory sinuses","Mal neo access sinus NEC",44820605,"Malignant neoplasm of other accessory sinuses","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"160.9","1609","Malignant neoplasm of accessory sinus, unspecified","Mal neo access sinus NOS",44826399,"Malignant neoplasm of accessory sinus, unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"161",NA,NA,NA,44825199,"Malignant neoplasm of larynx","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"161.0","1610","Malignant neoplasm of glottis","Malignant neo glottis",44832123,"Malignant neoplasm of glottis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"161.1","1611","Malignant neoplasm of supraglottis","Malig neo supraglottis",44827553,"Malignant neoplasm of supraglottis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"161.2","1612","Malignant neoplasm of subglottis","Malig neo subglottis",44829801,"Malignant neoplasm of subglottis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"161.3","1613","Malignant neoplasm of laryngeal cartilages","Mal neo cartilage larynx",44836829,"Malignant neoplasm of laryngeal cartilages","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"161.8","1618","Malignant neoplasm of other specified sites of larynx","Malignant neo larynx NEC",44826400,"Malignant neoplasm of other specified sites of larynx","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"161.9","1619","Malignant neoplasm of larynx, unspecified","Malignant neo larynx NOS",44832124,"Malignant neoplasm of larynx, unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"162",NA,NA,NA,44820606,"Malignant neoplasm of trachea, bronchus, and lung","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"162.0","1620","Malignant neoplasm of trachea","Malignant neo trachea",44827554,"Malignant neoplasm of trachea","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"162.2","1622","Malignant neoplasm of main bronchus","Malig neo main bronchus",44829802,"Malignant neoplasm of main bronchus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"162.3","1623","Malignant neoplasm of upper lobe, bronchus or lung","Mal neo upper lobe lung",44825200,"Malignant neoplasm of upper lobe, bronchus or lung","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"162.4","1624","Malignant neoplasm of middle lobe, bronchus or lung","Mal neo middle lobe lung",44835673,"Malignant neoplasm of middle lobe, bronchus or lung","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"162.5","1625","Malignant neoplasm of lower lobe, bronchus or lung","Mal neo lower lobe lung",44830972,"Malignant neoplasm of lower lobe, bronchus or lung","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"162.8","1628","Malignant neoplasm of other parts of bronchus or lung","Mal neo bronch/lung NEC",44826401,"Malignant neoplasm of other parts of bronchus or lung","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"162.9","1629","Malignant neoplasm of bronchus and lung, unspecified","Mal neo bronch/lung NOS",44827555,"Malignant neoplasm of bronchus and lung, unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"163",NA,NA,NA,44819425,"Malignant neoplasm of pleura","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"163.0","1630","Malignant neoplasm of parietal pleura","Mal neo parietal pleura",44822873,"Malignant neoplasm of parietal pleura","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"163.1","1631","Malignant neoplasm of visceral pleura","Mal neo visceral pleura",44821724,"Malignant neoplasm of visceral pleura","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"163.8","1638","Malignant neoplasm of other specified sites of pleura","Malig neopl pleura NEC",44822874,"Malignant neoplasm of other specified sites of pleura","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"163.9","1639","Malignant neoplasm of pleura, unspecified","Malig neopl pleura NOS",44822875,"Malignant neoplasm of pleura, unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"164",NA,NA,NA,44829803,"Malignant neoplasm of thymus, heart, and mediastinum","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"164.0","1640","Malignant neoplasm of thymus","Malignant neopl thymus",44824024,"Malignant neoplasm of thymus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"164.1","1641","Malignant neoplasm of heart","Malignant neopl heart",44833293,"Malignant neoplasm of heart","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"164.2","1642","Malignant neoplasm of anterior mediastinum","Mal neo ant mediastinum",44836830,"Malignant neoplasm of anterior mediastinum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"164.3","1643","Malignant neoplasm of posterior mediastinum","Mal neo post mediastinum",44827556,"Malignant neoplasm of posterior mediastinum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"164.8","1648","Malignant neoplasm of other parts of mediastinum","Mal neo mediastinum NEC",44828733,"Malignant neoplasm of other parts of mediastinum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"164.9","1649","Malignant neoplasm of mediastinum, part unspecified","Mal neo mediastinum NOS",44836831,"Malignant neoplasm of mediastinum, part unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"165",NA,NA,NA,44827557,"Malignant neoplasm of other and ill-defined sites within the respiratory system and intrathoracic organs","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"165.0","1650","Malignant neoplasm of upper respiratory tract, part unspecified","Mal neo upper resp NOS",44830973,"Malignant neoplasm of upper respiratory tract, part unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"165.8","1658","Malignant neoplasm of other sites within the respiratory system and intrathoracic organs","Mal neo thorax/resp NEC",44836832,"Malignant neoplasm of other sites within the respiratory system and intrathoracic organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"165.9","1659","Malignant neoplasm of ill-defined sites within the respiratory system","Mal neo resp system NOS",44834485,"Malignant neoplasm of ill-defined sites within the respiratory system","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170",NA,NA,NA,44833294,"Malignant neoplasm of bone and articular cartilage","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"170.0","1700","Malignant neoplasm of bones of skull and face, except mandible","Mal neo skull/face bone",44827558,"Malignant neoplasm of bones of skull and face, except mandible","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170.1","1701","Malignant neoplasm of mandible","Malignant neo mandible",44821725,"Malignant neoplasm of mandible","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170.2","1702","Malignant neoplasm of vertebral column, excluding sacrum and coccyx","Malig neo vertebrae",44832125,"Malignant neoplasm of vertebral column, excluding sacrum and coccyx","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170.3","1703","Malignant neoplasm of ribs, sternum, and clavicle","Mal neo ribs/stern/clav",44819426,"Malignant neoplasm of ribs, sternum, and clavicle","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170.4","1704","Malignant neoplasm of scapula and long bones of upper limb","Mal neo long bones arm",44824025,"Malignant neoplasm of scapula and long bones of upper limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170.5","1705","Malignant neoplasm of short bones of upper limb","Mal neo bones wrist/hand",44822876,"Malignant neoplasm of short bones of upper limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170.6","1706","Malignant neoplasm of pelvic bones, sacrum, and coccyx","Mal neo pelvic girdle",44822877,"Malignant neoplasm of pelvic bones, sacrum, and coccyx","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170.7","1707","Malignant neoplasm of long bones of lower limb","Mal neo long bones leg",44826402,"Malignant neoplasm of long bones of lower limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170.8","1708","Malignant neoplasm of short bones of lower limb","Mal neo bones ankle/foot",44827559,"Malignant neoplasm of short bones of lower limb","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"170.9","1709","Malignant neoplasm of bone and articular cartilage, site unspecified","Malig neopl bone NOS",44822878,"Malignant neoplasm of bone and articular cartilage, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"171",NA,NA,NA,44836833,"Malignant neoplasm of connective and other soft tissue","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"171.0","1710","Malignant neoplasm of connective and other soft tissue of head, face, and neck","Mal neo soft tissue head",44819427,"Malignant neoplasm of connective and other soft tissue of head, face, and neck","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"171.2","1712","Malignant neoplasm of connective and other soft tissue of upper limb, including shoulder","Mal neo soft tissue arm",44830974,"Malignant neoplasm of connective and other soft tissue of upper limb, including shoulder","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"171.3","1713","Malignant neoplasm of connective and other soft tissue of lower limb, including hip","Mal neo soft tissue leg",44828734,"Malignant neoplasm of connective and other soft tissue of lower limb, including hip","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"171.4","1714","Malignant neoplasm of connective and other soft tissue of thorax","Mal neo soft tis thorax",44821726,"Malignant neoplasm of connective and other soft tissue of thorax","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"171.5","1715","Malignant neoplasm of connective and other soft tissue of abdomen","Mal neo soft tis abdomen",44822879,"Malignant neoplasm of connective and other soft tissue of abdomen","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"171.6","1716","Malignant neoplasm of connective and other soft tissue of pelvis","Mal neo soft tis pelvis",44829804,"Malignant neoplasm of connective and other soft tissue of pelvis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"171.7","1717","Malignant neoplasm of connective and other soft tissue of trunk, unspecified","Mal neopl trunk NOS",44829805,"Malignant neoplasm of connective and other soft tissue of trunk, unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"171.8","1718","Malignant neoplasm of other specified sites of connective and other soft tissue","Mal neo soft tissue NEC",44830975,"Malignant neoplasm of other specified sites of connective and other soft tissue","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"171.9","1719","Malignant neoplasm of connective and other soft tissue, site unspecified","Mal neo soft tissue NOS",44830976,"Malignant neoplasm of connective and other soft tissue, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"172",NA,NA,NA,44834486,"Malignant melanoma of skin","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"172.0","1720","Malignant melanoma of skin of lip","Malig melanoma lip",44830977,"Malignant melanoma of skin of lip","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"172.1","1721","Malignant melanoma of skin of eyelid, including canthus","Malig melanoma eyelid",44822880,"Malignant melanoma of skin of eyelid, including canthus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"172.2","1722","Malignant melanoma of skin of ear and external auditory canal","Malig melanoma ear",44819428,"Malignant melanoma of skin of ear and external auditory canal","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"172.3","1723","Malignant melanoma of skin of other and unspecified parts of face","Mal melanom face NEC/NOS",44828735,"Malignant melanoma of skin of other and unspecified parts of face","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"172.4","1724","Malignant melanoma of skin of scalp and neck","Mal melanoma scalp/neck",44829806,"Malignant melanoma of skin of scalp and neck","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"172.5","1725","Malignant melanoma of skin of trunk, except scrotum","Malig melanoma trunk",44836834,"Malignant melanoma of skin of trunk, except scrotum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"172.6","1726","Malignant melanoma of skin of upper limb, including shoulder","Malig melanoma arm",44820607,"Malignant melanoma of skin of upper limb, including shoulder","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"172.7","1727","Malignant melanoma of skin of lower limb, including hip","Malig melanoma leg",44824026,"Malignant melanoma of skin of lower limb, including hip","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"172.8","1728","Malignant melanoma of other specified sites of skin","Malig melanoma skin NEC",44825201,"Malignant melanoma of other specified sites of skin","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
