"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"636.7",NA,NA,NA,44831367,"Illegally induced abortion with other specified complications","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"636.70","63670","Illegally induced abortion, with other specified complications, unspecified","Illg ab w compl NEC-unsp",44827922,"Illegally induced abortion, with other specified complications, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"636.71","63671","Illegally induced abortion, with other specified complications, incomplete","Illeg ab w compl NEC-inc",44829094,"Illegally induced abortion, with other specified complications, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"636.72","63672","Illegally induced abortion, with other specified complications, complete","Illg ab w compl NEC-comp",44822075,"Illegally induced abortion, with other specified complications, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"636.8",NA,NA,NA,44834865,"Illegally induced abortion with unspecified complication","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"636.80","63680","Illegally induced abortion, with unspecified complication, unspecified","Illg ab w compl NOS-unsp",44823225,"Illegally induced abortion, with unspecified complication, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"636.81","63681","Illegally induced abortion, with unspecified complication, incomplete","Illeg ab w compl NOS-inc",44834866,"Illegally induced abortion, with unspecified complication, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"636.82","63682","Illegally induced abortion, with unspecified complication, complete","Illg ab w compl NOS-comp",44829095,"Illegally induced abortion, with unspecified complication, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"636.9",NA,NA,NA,44819845,"Illegally induced abortion without mention of complication","Procedure","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"636.90","63690","Illegally induced abortion, without mention of complication, unspecified","Illeg abort uncompl-unsp",44833708,"Illegally induced abortion, without mention of complication, unspecified","Procedure","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"636.91","63691","Illegally induced abortion, without mention of complication, incomplete","Illeg abort uncompl-inc",44830204,"Illegally induced abortion, without mention of complication, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"636.92","63692","Illegally induced abortion, without mention of complication, complete","Illeg abort uncompl-comp",44837224,"Illegally induced abortion, without mention of complication, complete","Procedure","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637",NA,NA,NA,44837225,"Unspecified abortion","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.0",NA,NA,NA,44824379,"Unspecified abortion complicated by genital tract and pelvic infection","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.00","63700","Unspecified abortion, complicated by genital tract and pelvic infection, unspecified","Abort NOS w pel inf-unsp",44821014,"Unspecified abortion, complicated by genital tract and pelvic infection, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.01","63701","Unspecified abortion, complicated by genital tract and pelvic infection, incomplete","Abort NOS w pel inf-inc",44827923,"Unspecified abortion, complicated by genital tract and pelvic infection, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.02","63702","Unspecified abortion, complicated by genital tract and pelvic infection, complete","Abort NOS w pel inf-comp",44837226,"Unspecified abortion, complicated by genital tract and pelvic infection, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.1",NA,NA,NA,44825581,"Unspecified abortion complicated by delayed or excessive hemorrhage","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.10","63710","Unspecified abortion, complicated by delayed or excessive hemorrhage, unspecified","Abort NOS w hemorr-unsp",44832513,"Unspecified abortion, complicated by delayed or excessive hemorrhage, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.11","63711","Unspecified abortion, complicated by delayed or excessive hemorrhage, incomplete","Abort NOS w hemorr-inc",44825582,"Unspecified abortion, complicated by delayed or excessive hemorrhage, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.12","63712","Unspecified abortion, complicated by delayed or excessive hemorrhage, complete","Abort NOS w hemorr-comp",44834867,"Unspecified abortion, complicated by delayed or excessive hemorrhage, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.2",NA,NA,NA,44832514,"Unspecified abortion complicated by damage to pelvic organs or tissues","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.20","63720","Unspecified abortion, complicated by damage to pelvic organs or tissues, unspecified","Ab NOS w pelv damag-unsp",44827924,"Unspecified abortion, complicated by damage to pelvic organs or tissues, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.21","63721","Unspecified abortion, complicated by damage to pelvic organs or tissues, incomplete","Ab NOS w pelv damag-inc",44824380,"Unspecified abortion, complicated by damage to pelvic organs or tissues, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.22","63722","Unspecified abortion, complicated by damage to pelvic organs or tissues, complete","Ab NOS w pelv damag-comp",44833709,"Unspecified abortion, complicated by damage to pelvic organs or tissues, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.3",NA,NA,NA,44822076,"Unspecified abortion complicated by renal failure","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.30","63730","Unspecified abortion, complicated by renal failure, unspecified","Ab NOS w renal fail-unsp",44822077,"Unspecified abortion, complicated by renal failure, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.31","63731","Unspecified abortion, complicated by renal failure, incomplete","Ab NOS w renal fail-inc",44834868,"Unspecified abortion, complicated by renal failure, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.32","63732","Unspecified abortion, complicated by renal failure, complete","Ab NOS w renal fail-comp",44834869,"Unspecified abortion, complicated by renal failure, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.4",NA,NA,NA,44832515,"Unspecified abortion complicated by metabolic disorder","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.40","63740","Unspecified abortion, complicated by metabolic disorder, unspecified","Ab NOS w metab dis-unsp",44825583,"Unspecified abortion, complicated by metabolic disorder, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.41","63741","Unspecified abortion, complicated by metabolic disorder, incomplete","Ab NOS w metab dis-inc",44831368,"Unspecified abortion, complicated by metabolic disorder, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.42","63742","Unspecified abortion, complicated by metabolic disorder, complete","Ab NOS w metab dis-comp",44824381,"Unspecified abortion, complicated by metabolic disorder, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.5",NA,NA,NA,44831369,"Unspecified abortion complicated by shock","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.50","63750","Unspecified abortion, complicated by shock, unspecified","Abort NOS w shock-unsp",44832516,"Unspecified abortion, complicated by shock, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.51","63751","Unspecified abortion, complicated by shock, incomplete","Abort NOS w shock-inc",44821015,"Unspecified abortion, complicated by shock, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.52","63752","Unspecified abortion, complicated by shock, complete","Abort NOS w shock-comp",44833710,"Unspecified abortion, complicated by shock, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.6",NA,NA,NA,44834870,"Unspecified abortion complicated by embolism","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.60","63760","Unspecified abortion, complicated by embolism, unspecified","Ab NOS w embolism-unsp",44824382,"Unspecified abortion, complicated by embolism, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.61","63761","Unspecified abortion, complicated by embolism, incomplete","Ab NOS w embolism-inc",44824383,"Unspecified abortion, complicated by embolism, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.62","63762","Unspecified abortion, complicated by embolism, complete","Ab NOS w embolism-comp",44826767,"Unspecified abortion, complicated by embolism, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.7",NA,NA,NA,44831370,"Unspecified abortion with other specified complications","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.70","63770","Unspecified abortion, with other specified complications, unspecified","Ab NOS w compl NEC-unsp",44827925,"Unspecified abortion, with other specified complications, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.71","63771","Unspecified abortion, with other specified complications, incomplete","Ab NOS w compl NEC-inc",44830205,"Unspecified abortion, with other specified complications, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.72","63772","Unspecified abortion, with other specified complications, complete","Ab NOS w compl NEC-comp",44823226,"Unspecified abortion, with other specified complications, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.8",NA,NA,NA,44827926,"Unspecified abortion with unspecified complication","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.80","63780","Unspecified abortion, with unspecified complication, unspecified","Ab NOS w compl NOS-unsp",44827927,"Unspecified abortion, with unspecified complication, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.81","63781","Unspecified abortion, with unspecified complication, incomplete","Ab NOS w compl NOS-inc",44822078,"Unspecified abortion, with unspecified complication, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.82","63782","Unspecified abortion, with unspecified complication, complete","Ab NOS w compl NOS-comp",44824384,"Unspecified abortion, with unspecified complication, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.9",NA,NA,NA,44826768,"Unspecified abortion without mention of complication","Procedure","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"637.90","63790","Unspecified abortion, without mention of complication, unspecified","Ab NOS uncomplicat-unsp",44823227,"Unspecified abortion, without mention of complication, unspecified","Procedure","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.91","63791","Unspecified abortion, without mention of complication, incomplete","Ab NOS uncomplicat-inc",44836070,"Unspecified abortion, without mention of complication, incomplete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"637.92","63792","Unspecified abortion, without mention of complication, complete","Ab NOS uncomplicat-comp",44826769,"Unspecified abortion, without mention of complication, complete","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"638",NA,NA,NA,44834871,"Failed attempted abortion","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"638.0","6380","Failed attempted abortion complicated by genital tract and pelvic infection","Attem abort w pelvic inf",44826770,"Failed attempted abortion complicated by genital tract and pelvic infection","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31",FALSE
"638.1","6381","Failed attempted abortion complicated by delayed or excessive hemorrhage","Attem abort w hemorrhage",44822079,"Failed attempted abortion complicated by delayed or excessive hemorrhage","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31",FALSE
"638.2","6382","Failed attempted abortion complicated by damage to pelvic organs or tissues","Attem abort w pelv damag",44832517,"Failed attempted abortion complicated by damage to pelvic organs or tissues","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31",FALSE
"638.3","6383","Failed attempted abortion complicated by renal failure","Attem abort w renal fail",44830206,"Failed attempted abortion complicated by renal failure","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31",FALSE
"638.4","6384","Failed attempted abortion complicated by metabolic disorder","Attem abor w metabol dis",44825584,"Failed attempted abortion complicated by metabolic disorder","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31",FALSE
