ATC_5th	ATC_name	brand_name	CONCEPT_ID	CONCEPT_CODE	CONCEPT_NAME	DOMAIN_ID	CONCEPT_CLASS_ID	STANDARD_CONCEPT	VOCABULARY_ID	VOCABULARY_NAME
A10BF01	acarbose; oral	acarbose 1a pharma	41194549	OMOP2392511	Acarbose 100 MG Oral Tablet [Acarbose 1a Pharma]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose genevida	41225604	OMOP2423566	Acarbose 100 MG Oral Tablet [Acarbose Genevida] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ratiopharm	41236244	OMOP2434206	Acarbose 50 MG [Acarbose Ratiopharm]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ratiopharm	41318959	OMOP2516921	Acarbose 50 MG Oral Tablet [Acarbose Ratiopharm] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucor	43134694	OMOP446133	Acarbose Oral Tablet [GLUCOR]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose arrow	43134695	OMOP446134	Acarbose 50 MG [ACARBOSE ARROW]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose biogaran	43134702	OMOP446185	Acarbose 100 MG Oral Tablet [ACARBOSE BIOGARAN] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose biogaran	43145587	OMOP446128	Acarbose Oral Tablet [ACARBOSE BIOGARAN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose mylan	43145589	OMOP446138	Acarbose 50 MG [ACARBOSE MYLAN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose biogaran	43145590	OMOP446150	Acarbose 50 MG Oral Tablet [ACARBOSE BIOGARAN] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose eg	43145592	OMOP446153	Acarbose 50 MG Oral Tablet [ACARBOSE EG] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose arrow	43145596	OMOP446170	Acarbose 100 MG [ACARBOSE ARROW]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucor	43167768	OMOP446165	Acarbose 50 MG Oral Tablet [GLUCOR] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose mylan	43178822	OMOP446130	Acarbose Oral Tablet [ACARBOSE MYLAN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose eg	43178827	OMOP446187	Acarbose 100 MG Oral Tablet [ACARBOSE EG]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose arrow	43211562	OMOP446182	Acarbose 100 MG Oral Tablet [ACARBOSE ARROW] Box of 270	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glybosay	43259963	OMOP528589	Acarbose 50 MG Oral Tablet [Glybosay] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glybosay	43276395	OMOP528650	Acarbose 100 MG Oral Tablet [Glybosay]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glybosay	43276396	OMOP528658	Acarbose 100 MG Oral Tablet [Glybosay] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acobay	43287223	OMOP528484	Acarbose Oral Tablet [Acobay]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose genevida	43658906	OMOP667039	Acarbose 100 MG Oral Tablet [Acarbose Genevida]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose abz	43676942	OMOP667077	Acarbose 50 MG Oral Tablet [Acarbose Abz]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose dura	43694734	OMOP667034	Acarbose 100 MG [Acarbose Dura]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose al	43730615	OMOP667037	Acarbose 100 MG Oral Tablet [Acarbose Al]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose dura	43748515	OMOP667024	Acarbose Oral Tablet [Acarbose Dura]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	43748517	OMOP667050	Acarbose 100 MG Oral Tablet [Acarbose Hexal]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose stada	43802506	OMOP667019	Acarbose Oral Tablet [Acarbose Stada]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	43802507	OMOP667033	Acarbose 100 MG [Acarbose Hexal]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose genevida	43838686	OMOP667017	Acarbose Oral Tablet [Acarbose Genevida]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	precose	19021787	569872	acarbose 100 MG [Precose]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BF01	acarbose; oral	precose	19047612	213170	acarbose 25 MG Oral Tablet [Precose]	Drug	Branded Drug	S	RxNorm	RxNorm (NLM)
A10BF01	acarbose; oral	glucobay	21063135	OMOP377683	Acarbose Oral Tablet [Glucobay]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	21131674	OMOP377771	Acarbose 50 MG Oral Tablet [Glucobay] Box of 30	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	35156344	OMOP4813355	Acarbose Disintegrating Oral Tablet [Glucobay]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	35158981	OMOP4815968	Acarbose 50 MG Disintegrating Oral Tablet [Glucobay]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	kaboping	35865760	OMOP5021308	acarbose 50 MG Oral Tablet [Kaboping]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	beixi	35865763	OMOP5021311	acarbose 50 MG Oral Capsule [Beixi]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	baitangping	35865768	OMOP5021316	acarbose Oral Tablet [Baitangping]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	36268545	OMOP3119420	Acarbose 100 MG Oral Tablet [Glucobay] Box of 60	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ratiopharm	40850920	OMOP2048882	Acarbose 100 MG Oral Tablet [Acarbose Ratiopharm]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose 1a pharma	40861480	OMOP2059442	Acarbose 50 MG [Acarbose 1a Pharma]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ct	40892680	OMOP2090642	Acarbose 50 MG [Acarbose Ct]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ratiopharm	40892681	OMOP2090643	Acarbose 100 MG [Acarbose Ratiopharm]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	40913196	OMOP2111158	Acarbose 100 MG Oral Tablet [Acarbose Hexal] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose genevida	40913197	OMOP2111159	Acarbose 100 MG Oral Tablet [Acarbose Genevida] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ct	40944466	OMOP2142428	Acarbose 100 MG Oral Tablet [Acarbose Ct] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ct	40975399	OMOP2173361	Acarbose 50 MG Oral Tablet [Acarbose Ct]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose 1a pharma	40975402	OMOP2173364	Acarbose 100 MG Oral Tablet [Acarbose 1a Pharma] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ratiopharm	41006774	OMOP2204736	Acarbose 50 MG Oral Tablet [Acarbose Ratiopharm] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	41100593	OMOP2298555	Acarbose 50 MG Oral Tablet [Acarbose Hexal] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	41163246	OMOP2361208	Acarbose 50 MG Oral Tablet [Glucobay] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ratiopharm	41163248	OMOP2361210	Acarbose 100 MG Oral Tablet [Acarbose Ratiopharm] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose 1a pharma	41194544	OMOP2392506	Acarbose 50 MG Oral Tablet [Acarbose 1a Pharma] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	41194547	OMOP2392509	Acarbose 100 MG Oral Tablet [Glucobay] Box of 240	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose stada	41225603	OMOP2423565	Acarbose 100 MG Oral Tablet [Acarbose Stada] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose 1a pharma	41225605	OMOP2423567	Acarbose 100 MG Oral Tablet [Acarbose 1a Pharma] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose dura	41287557	OMOP2485519	Acarbose 50 MG Oral Tablet [Acarbose Dura] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose biogaran	43134696	OMOP446135	Acarbose 50 MG [ACARBOSE BIOGARAN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose eg	43145588	OMOP446129	Acarbose Oral Tablet [ACARBOSE EG]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose sandoz	43145593	OMOP446159	Acarbose 50 MG Oral Tablet [ACARBOSE SANDOZ] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose zentiva	43145594	OMOP446161	Acarbose 50 MG Oral Tablet [ACARBOSE ZENTIVA]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose zentiva	43145595	OMOP446162	Acarbose 50 MG Oral Tablet [ACARBOSE ZENTIVA] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucor	43145598	OMOP446199	Acarbose 100 MG Oral Tablet [GLUCOR]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose mylan	43167766	OMOP446156	Acarbose 50 MG Oral Tablet [ACARBOSE MYLAN] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucor	43167767	OMOP446164	Acarbose 50 MG Oral Tablet [GLUCOR]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose biogaran	43167769	OMOP446184	Acarbose 100 MG Oral Tablet [ACARBOSE BIOGARAN]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose eg	43178824	OMOP446172	Acarbose 100 MG [ACARBOSE EG]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose arrow	43178826	OMOP446179	Acarbose 100 MG Oral Tablet [ACARBOSE ARROW]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose sandoz	43189723	OMOP446158	Acarbose 50 MG Oral Tablet [ACARBOSE SANDOZ]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose zentiva	43200751	OMOP446197	Acarbose 100 MG Oral Tablet [ACARBOSE ZENTIVA] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose zentiva	43211554	OMOP446140	Acarbose 50 MG [ACARBOSE ZENTIVA]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucor	43211558	OMOP446168	Acarbose 50 MG Oral Tablet [GLUCOR] Box of 270	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acobay	43265399	OMOP528576	Acarbose 50 MG Oral Tablet [Acobay]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glybosay	43276392	OMOP528584	Acarbose 50 MG Oral Tablet [Glybosay]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acobay	43276394	OMOP528644	Acarbose 100 MG Oral Tablet [Acobay] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acobay	43281763	OMOP528582	Acarbose 50 MG Oral Tablet [Acobay] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glybosay	43287225	OMOP528525	Acarbose 50 MG [Glybosay]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glybosay	43292592	OMOP528494	Acarbose Oral Tablet [Glybosay]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose abz	43604713	OMOP667030	Acarbose 100 MG [Acarbose Abz]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	43604715	OMOP667082	Acarbose 50 MG Oral Tablet [Acarbose Hexal]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose al	43640771	OMOP667016	Acarbose Oral Tablet [Acarbose Al]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose abz	43730617	OMOP667046	Acarbose 100 MG Oral Tablet [Acarbose Abz]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose al	43766523	OMOP667057	Acarbose 50 MG [Acarbose Al]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose dura	43766525	OMOP667065	Acarbose 50 MG [Acarbose Dura]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	43820642	OMOP667064	Acarbose 50 MG [Acarbose Hexal]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose al	43820643	OMOP667068	Acarbose 50 MG Oral Tablet [Acarbose Al]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose al	43838687	OMOP667026	Acarbose 100 MG [Acarbose Al]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose abz	43856766	OMOP667020	Acarbose Oral Tablet [Acarbose Abz]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose genevida	44189251	OMOP3065974	Acarbose 100 MG Oral Tablet [Acarbose Genevida] Box of 200	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	precose	19120257	573095	acarbose 25 MG [Precose]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BF01	acarbose; oral	glucobay	21102398	OMOP377733	Acarbose 50 MG [Glucobay]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	21112205	OMOP377765	Acarbose 50 MG Oral Tablet [Glucobay]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	baitangping	35865759	OMOP5021307	acarbose 100 MG [Baitangping]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	kaboping	35865767	OMOP5021315	acarbose Oral Tablet [Kaboping]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	beixi	35865770	OMOP5021318	acarbose Oral Capsule [Beixi]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose al	40821575	OMOP2019537	Acarbose 50 MG Oral Tablet [Acarbose Al] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ct	40825314	OMOP2023276	Acarbose 100 MG Oral Tablet [Acarbose Ct] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose stada	40913194	OMOP2111156	Acarbose 50 MG Oral Tablet [Acarbose Stada] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	40913195	OMOP2111157	Acarbose 100 MG Oral Tablet [Glucobay] Box of 200	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	40944464	OMOP2142426	Acarbose 50 MG Oral Tablet [Glucobay] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ct	40954958	OMOP2152920	Acarbose 100 MG [Acarbose Ct]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	40975398	OMOP2173360	Acarbose 50 MG Oral Tablet [Glucobay] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ratiopharm	40975400	OMOP2173362	Acarbose 100 MG Oral Tablet [Acarbose Ratiopharm] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	40975401	OMOP2173363	Acarbose 100 MG Oral Tablet [Acarbose Hexal] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose stada	41037877	OMOP2235839	Acarbose 100 MG Oral Tablet [Acarbose Stada] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	41069110	OMOP2267072	Acarbose 50 MG Oral Tablet [Acarbose Hexal] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose genevida	41100594	OMOP2298556	Acarbose 50 MG Oral Tablet [Acarbose Genevida] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ct	41100595	OMOP2298557	Acarbose 50 MG Oral Tablet [Acarbose Ct] Box of 105	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	41100596	OMOP2298558	Acarbose 100 MG Oral Tablet [Acarbose Hexal] Box of 200	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	41131901	OMOP2329863	Acarbose 100 MG Oral Tablet [Glucobay] Box of 120	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose genevida	41163247	OMOP2361209	Acarbose 50 MG Oral Tablet [Acarbose Genevida] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose hexal	41163249	OMOP2361211	Acarbose 100 MG Oral Tablet [Acarbose Hexal] Box of 180	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose 1a pharma	41194545	OMOP2392507	Acarbose 50 MG Oral Tablet [Acarbose 1a Pharma] Box of 21	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucobay	41287556	OMOP2485518	Acarbose 50 MG Oral Tablet [Glucobay] Box of 240	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose ratiopharm	41301350	OMOP2499312	Acarbose Oral Tablet [Acarbose Ratiopharm]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose mylan	43134698	OMOP446155	Acarbose 50 MG Oral Tablet [ACARBOSE MYLAN]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose arrow	43134701	OMOP446180	Acarbose 100 MG Oral Tablet [ACARBOSE ARROW] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose eg	43145591	OMOP446152	Acarbose 50 MG Oral Tablet [ACARBOSE EG]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose biogaran	43145597	OMOP446171	Acarbose 100 MG [ACARBOSE BIOGARAN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose sandoz	43156822	OMOP446131	Acarbose Oral Tablet [ACARBOSE SANDOZ]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose zentiva	43156829	OMOP446196	Acarbose 100 MG Oral Tablet [ACARBOSE ZENTIVA]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucor	43156830	OMOP446200	Acarbose 100 MG Oral Tablet [GLUCOR] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose arrow	43167764	OMOP446143	Acarbose 50 MG Oral Tablet [ACARBOSE ARROW]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose arrow	43189722	OMOP446127	Acarbose Oral Tablet [ACARBOSE ARROW]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose mylan	43189725	OMOP446173	Acarbose 100 MG [ACARBOSE MYLAN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose sandoz	43189726	OMOP446193	Acarbose 100 MG Oral Tablet [ACARBOSE SANDOZ]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose eg	43200745	OMOP446136	Acarbose 50 MG [ACARBOSE EG]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	glucor	43200746	OMOP446141	Acarbose 50 MG [GLUCOR]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose arrow	43211555	OMOP446144	Acarbose 50 MG Oral Tablet [ACARBOSE ARROW] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose sandoz	43211559	OMOP446174	Acarbose 100 MG [ACARBOSE SANDOZ]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose sandoz	43211564	OMOP446194	Acarbose 100 MG Oral Tablet [ACARBOSE SANDOZ] Box of 90	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acobay	43270887	OMOP528601	Acarbose 100 MG [Acobay]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose abz	43622573	OMOP667062	Acarbose 50 MG [Acarbose Abz]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose genevida	43622574	OMOP667071	Acarbose 50 MG Oral Tablet [Acarbose Genevida]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BF01	acarbose; oral	acarbose stada	43676940	OMOP667044	Acarbose 100 MG Oral Tablet [Acarbose Stada]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
